Transaction_Id,User_Id,Date,Transaction_Type,Category,Amount,Payment_Mode,Location,Notes,Currency,Amount_clean,Amount_Inr,Amount_USD,Amount_Unknown
T01781,U176,2021-02-04,Expense,Travel,196,Bank Transfer,Mumbai,Grocery shopping,,196.0,,,196.0
T06448,U025,2022-12-02,Expense,Food,200,Unknown,Ahmedabad,ztMQDSXnaFyay,,200.0,,,200.0
T09968,U119,2020-12-23,Expense,Rent,247,Bank Transfer,Bengaluru,Course fee,,247.0,,,247.0
T03106,U024,2019-10-25,Income,Other Income,"59,241",Bank Transfer,Ahmedabad,Gift,,59241.0,,,59241.0
T03766,U008,2022-12-31,Expense,Rent,"999,999",UPI,Unknown,Monthly rent,,,,,
T11527,U067,2019-07-26,Expense,Rent,351,Bank Transfer,Mumbai,D3YlleuZ,,351.0,,,351.0
T13793,U048,2020-08-05,Expense,Food,"6,419",Card,Mumbai,Grocery shopping,,6419.0,,,6419.0
T03331,U006,2022-12-05,Expense,Rent,₹173,Bank Transfer,Kolkata,Course fee,₹,173.0,173.0,,
T12838,U025,2021-01-12,Expense,Entertainment,362,Card,Mumbai,Doctor visit,,362.0,,,362.0
T13595,U115,2021-10-05,Expense,Savings,238,Card,Jaipur,Doctor visit,,238.0,,,238.0
T07773,U117,2020-08-29,Expense,Entertainment,120,Card,Chennai,Dinner at resto,,120.0,,,120.0
T04395,U089,2022-11-29,Expense,Utilities,240,Card,Bengaluru,Paid electricity bill,,240.0,,,240.0
T01394,U192,2019-02-24,Expense,Food,"4,411",UPI,Mumbai,Doctor visit,,4411.0,,,4411.0
T05996,U005,2019-03-25,Expense,Others,39,Cash,Lucknow,Uber to office,,39.0,,,39.0
T12555,U146,2019-12-15,Expense,Education,"2,167",Bank Transfer,Ahmedabad,Gift,,2167.0,,,2167.0
T03963,U180,2021-01-24,Expense,Rent,525,Bank Transfer,Kolkata,Monthly rent late,,525.0,,,525.0
T04257,U003,2019-07-09,Expense,Others,"1,284",Card,Jaipur,Netflix subscription cash,,1284.0,,,1284.0
T01785,U048,2019-06-04,Expense,Food,84,Card,Mumbai,Uber to office,,84.0,,,84.0
T11777,U086,2019-02-07,Expense,Travel,54,Cash,Pune,Monthly rent,,54.0,,,54.0
T07206,U030,2019-05-15,Expense,Health,198,Cash,Mumbai,Monthly rent,,198.0,,,198.0
T01030,U040,2022-06-28,Expense,Entertainment,631,Cash,Pune,Uber to office,,631.0,,,631.0
T08712,U082,2019-02-25,Expense,Travel,586,Card,Lucknow,,,586.0,,,586.0
T10639,U046,2021-03-14,Expense,Rent,"2,101",Card,Pune,OyP4beB01vwwljXPN,,2101.0,,,2101.0
T07211,U191,2022-01-05,Expense,Rent,"1,349",Card,Pune,Dinner at resto,,1349.0,,,1349.0
T05320,U185,2020-06-25,Expense,Rent,"5,613",Cash,Delhi,Gift via app,,5613.0,,,5613.0
T01915,U072,2021-04-03,Expense,Rent,332,Cash,Jaipur,Course fee,,332.0,,,332.0
T00239,U071,2019-11-09,Expense,Others,370,Cash,Delhi,Monthly rent ,,370.0,,,370.0
T07556,U107,2022-01-14,Expense,Savings,720,Card,Chennai,Grocery shopping,,720.0,,,720.0
T09802,U145,2022-02-15,Expense,Utilities,$86,Cash,Lucknow,Netflix subscription,$,86.0,,86.0,
T14090,U023,2020-09-28,Expense,Food,935,Bank Transfer,Lucknow,Doctor visit,,935.0,,,935.0
T00396,U107,2022-02-07,Income,Bonus,"₹49,380",Card,Hyderabad,Doctor visit,₹,49380.0,49380.0,,
T04191,U065,,Expense,Food,669,Card,Jaipur,Dinner at resto cash,,669.0,,,669.0
T05882,U033,2020-10-01,Expense,Entertainment,272,Cash,Mumbai,Gift,,272.0,,,272.0
T01984,U182,2021-11-26,Expense,Rent,938,UPI,Lucknow,Dinner at resto,,938.0,,,938.0
T01937,U082,2022-07-29,Expense,Savings,"3,197",UPI,Hyderabad,Uber to office,,3197.0,,,3197.0
T03365,U073,2021-02-13,Expense,Health,"1,809",Cash,Ahmedabad,Doctor visit,,1809.0,,,1809.0
T02619,U082,2022-04-04,Expense,Travel,671,Unknown,Hyderabad,Paid electricity bill late,,671.0,,,671.0
T01034,U138,2021-03-30,Expense,Travel,₹988,Card,Mumbai,Paid electricity bill,₹,988.0,988.0,,
T13594,U036,2020-03-09,Expense,Rent,$320,Cash,Jaipur,b8CuZqtmHCezTOBIc,$,320.0,,320.0,
T08673,U181,2022-03-23,Expense,Entertainment,343,Card,Lucknow,Grocery shopping,,343.0,,,343.0
T00605,U183,2022-09-15,Expense,Food,538,Bank Transfer,Lucknow,,,538.0,,,538.0
T13448,U048,2021-08-06,Expense,Food,923,UPI,Kolkata,Gift,,923.0,,,923.0
T14570,U093,2022-04-29,Expense,Food,"1,395",Cash,Jaipur,Course fee,,1395.0,,,1395.0
T10997,U074,2020-07-19,Expense,Savings,470,Bank Transfer,Chennai,Course fee,,470.0,,,470.0
T09624,U053,2019-05-30,Expense,Food,66,Card,Pune,Monthly rent,,66.0,,,66.0
T14515,U083,,Expense,Entertainment,142,UPI,Hyderabad,Dinner at resto,,142.0,,,142.0
T11843,U076,2019-04-03,Expense,Food,₹65,UPI,Hyderabad,Salary cash,₹,65.0,65.0,,
T14956,U065,2022-08-21,Expense,Rent,189,Cash,Jaipur,OYFk9dpMp4ZzqN,,189.0,,,189.0
T04903,U140,2022-10-08,Expense,Travel,"2,099",UPI,Lucknow,Paid electricity bill,,2099.0,,,2099.0
T04209,U066,2022-03-22,Expense,Utilities,192,UPI,Pune,Grocery shopping,,192.0,,,192.0
T10558,U050,2020-10-23,Expense,Food,115,Cash,Lucknow,Paid electricity bill,,115.0,,,115.0
T01322,U073,2019-03-06,Expense,Rent,"1,512",Card,Kolkata,Dinner at resto,,1512.0,,,1512.0
T06168,U021,2019-03-28,Expense,Food,"1,554",Cash,Delhi,,,1554.0,,,1554.0
T02577,U067,2022-10-29,Income,Other Income,"₹62,074",Bank Transfer,Chennai,Paid electricity bill,₹,62074.0,62074.0,,
T14639,U031,2022-10-30,Expense,Others,₹112,Card,Bengaluru,Dinner at resto,₹,112.0,112.0,,
T06915,U143,2019-02-12,Expense,Rent,₹101,Card,Lucknow,Salary,₹,101.0,101.0,,
T05274,U084,2019-09-30,Expense,Food,₹854,Card,Lucknow,Course fee,₹,854.0,854.0,,
T10834,U064,2021-12-12,Expense,Savings,"$1,480",Card,Hyderabad,Uber to office,$,1480.0,,1480.0,
T06689,U024,2022-02-16,Expense,Others,80,Cash,Chennai,Paid electricity bill,,80.0,,,80.0
T13842,U035,2022-08-31,Expense,Food,142,Cash,Lucknow,Monthly rent,,142.0,,,142.0
T03755,U134,2021-10-13,Expense,Entertainment,"1,763",Cash,Pune,MCZmJ9LlbA,,1763.0,,,1763.0
T05667,U028,2021-02-28,Expense,Education,273,Bank Transfer,Lucknow,Netflix subscription,,273.0,,,273.0
T10244,U171,2022-02-17,Expense,Rent,685,Bank Transfer,Kolkata,Salary,,685.0,,,685.0
T12622,U022,2022-08-15,Expense,Others,376,Cash,Delhi,Course fee cash,,376.0,,,376.0
T11625,U027,2021-09-19,Income,Bonus,"46,342",Bank Transfer,Delhi,Uber to office ,,46342.0,,,46342.0
T14907,U063,2021-10-09,Expense,Entertainment,"2,676",Bank Transfer,Bengaluru,Grocery shopping cash,,2676.0,,,2676.0
T10876,U192,2019-09-08,Expense,Utilities,215,Bank Transfer,Pune,Grocery shopping,,215.0,,,215.0
T03381,U129,2020-05-05,Expense,Rent,248,UPI,Pune,Uber to office,,248.0,,,248.0
T04319,U116,2020-06-12,Expense,Travel,156,UPI,Jaipur,Uber to office,,156.0,,,156.0
T12266,U020,2020-04-15,Income,Bonus,"64,887",Bank Transfer,Ahmedabad,Monthly rent,,64887.0,,,64887.0
T14541,U016,2019-12-10,Expense,Utilities,₹85,UPI,Delhi,Doctor visit cash,₹,85.0,85.0,,
T14278,U177,2020-10-02,Expense,Travel,20,Bank Transfer,Chennai,Doctor visit,,20.0,,,20.0
T07091,U115,2021-10-22,Expense,Utilities,436,Bank Transfer,Pune,Monthly rent,,436.0,,,436.0
T03933,U032,2022-01-13,Expense,Rent,859,UPI,Bengaluru,,,859.0,,,859.0
T01743,U186,2022-11-30,Expense,Rent,25,Cash,Hyderabad,Dinner at resto via app,,25.0,,,25.0
T13783,U033,2019-08-22,Expense,Rent,68,Bank Transfer,Jaipur,Grocery shopping,,68.0,,,68.0
T13692,U175,2020-07-19,Expense,Savings,45,Bank Transfer,Unknown,Uber to office,,45.0,,,45.0
T07457,U133,2020-07-29,Expense,Rent,49,UPI,Jaipur,Netflix subscription,,49.0,,,49.0
T10070,U135,2021-11-15,Expense,Food,171,Card,Bengaluru,Grocery shopping,,171.0,,,171.0
T13752,U123,2021-05-22,Expense,Food,97,Cash,Mumbai,Doctor visit,,97.0,,,97.0
T14905,U147,2020-08-25,Expense,Rent,609,Cash,Unknown,Doctor visit,,609.0,,,609.0
T13906,U059,2020-10-15,Expense,Food,"1,227",Bank Transfer,Chennai,Paid electricity bill,,1227.0,,,1227.0
T10116,U116,2019-03-16,Expense,Food,207,Bank Transfer,Jaipur,Dinner at resto,,207.0,,,207.0
T10953,U020,2021-04-24,Expense,Savings,"₹1,050",Cash,Mumbai,Grocery shopping,₹,1050.0,1050.0,,
T02842,U033,2021-11-11,Expense,Food,604,UPI,Hyderabad,Doctor visit,,604.0,,,604.0
T12576,U141,2020-09-18,Expense,Food,188,Bank Transfer,Hyderabad,Grocery shopping cash,,188.0,,,188.0
T14716,U089,2019-06-09,Expense,Travel,"1,343",Bank Transfer,Ahmedabad,Course fee cash,,1343.0,,,1343.0
T13977,U064,2022-03-27,Expense,Travel,"3,731",Card,Bengaluru,Salary ,,3731.0,,,3731.0
T04210,U061,2022-02-06,Expense,Food,837,Bank Transfer,Unknown,Netflix subscription,,837.0,,,837.0
T13821,U086,2022-11-28,Expense,Travel,"₹1,668",UPI,Lucknow,Grocery shopping,₹,1668.0,1668.0,,
T08220,U126,2022-05-26,Expense,Utilities,"4,499",UPI,Delhi,Dinner at resto,,4499.0,,,4499.0
T10251,U057,2020-06-13,Expense,Entertainment,188,Bank Transfer,Hyderabad,Gift,,188.0,,,188.0
T07276,U022,2019-04-22,Income,Salary,"53,069",Card,Hyderabad,Salary cash,,53069.0,,,53069.0
T03569,U158,2021-02-13,Expense,Utilities,"1,313",Bank Transfer,Unknown,Doctor visit,,1313.0,,,1313.0
T07897,U129,2021-11-27,Expense,Rent,"1,466",Card,Lucknow,,,1466.0,,,1466.0
T06493,U064,2022-08-02,Income,Other Income,"68,243",Bank Transfer,Jaipur,Netflix subscription,,68243.0,,,68243.0
T02177,U112,2022-05-08,Expense,Utilities,411,Cash,Hyderabad,Course fee,,411.0,,,411.0
T04622,U125,2022-06-08,Expense,Rent,₹207,Cash,Mumbai,Salary cash,₹,207.0,207.0,,
T02522,U100,2022-08-26,Expense,Food,595,Cash,Hyderabad,Salary,,595.0,,,595.0
T09800,U114,2019-08-10,Expense,Utilities,"1,377",Card,Bengaluru,Doctor visit cash,,1377.0,,,1377.0
T12072,U120,2021-06-26,Expense,Utilities,"2,150",Cash,Hyderabad,,,2150.0,,,2150.0
T12795,U097,2019-08-08,Expense,Food,156,Bank Transfer,Delhi,Course fee,,156.0,,,156.0
T06271,U155,2022-02-22,Expense,Food,38,Card,Pune,Monthly rent,,38.0,,,38.0
T09904,U016,2019-12-11,Expense,Food,458,UPI,Hyderabad,Uber to office,,458.0,,,458.0
T00567,U121,2022-09-12,Expense,Rent,283,Bank Transfer,Pune,dq6bFix6JsB6ErycK4X,,283.0,,,283.0
T09416,U173,2022-09-08,Expense,Utilities,283,Card,Chennai,Monthly rent,,283.0,,,283.0
T02445,U165,2019-07-30,Expense,Rent,"11,932",Card,Lucknow,pABOitCWwuCpbhBV,,11932.0,,,11932.0
T07605,U124,2019-04-10,Expense,Food,"2,932",Cash,Bengaluru,Uber to office late,,2932.0,,,2932.0
T13637,U073,2020-09-27,Income,Other Income,"₹72,616",Cash,Delhi,Salary via app,₹,72616.0,72616.0,,
T03313,U061,2020-07-09,Expense,Food,214,Cash,Ahmedabad,Dinner at resto cash,,214.0,,,214.0
T09709,U078,,Income,Bonus,"70,506",UPI,Bengaluru,,,70506.0,,,70506.0
T05792,U070,2019-10-02,Income,Other Income,"70,476",Card,Bengaluru,OYnFLeVkh,,70476.0,,,70476.0
T07036,U106,2020-03-19,Expense,Travel,133,UPI,Mumbai,Salary,,133.0,,,133.0
T11260,U053,2019-08-04,Expense,Others,455,Cash,Hyderabad,Uber to office,,455.0,,,455.0
T09819,U167,2022-10-20,Expense,Rent,374,UPI,Bengaluru,Course fee,,374.0,,,374.0
T09457,U188,2022-07-01,Expense,Rent,$65,UPI,Pune,2K1Auihk,$,65.0,,65.0,
T12162,U137,2020-04-06,Expense,Food,"1,330",Card,Kolkata,Gift,,1330.0,,,1330.0
T01965,U126,,Expense,Rent,258,Cash,Hyderabad,Gift via app,,258.0,,,258.0
T00878,U117,2022-06-07,Expense,Food,₹215,Cash,Pune,Monthly rent ,₹,215.0,215.0,,
T14710,U037,2019-07-11,Income,Salary,"₹56,710",UPI,Ahmedabad,,₹,56710.0,56710.0,,
T01054,U031,2021-05-23,Expense,Unknown,309,Bank Transfer,Pune,Paid electricity bill,,309.0,,,309.0
T05736,U149,2020-02-16,Expense,Utilities,₹88,Card,Hyderabad,Monthly rent late,₹,88.0,88.0,,
T11671,U183,2021-11-14,Expense,Travel,₹92,Bank Transfer,Pune,,₹,92.0,92.0,,
T04110,U088,2019-09-14,Expense,Food,303,Unknown,Pune,,,303.0,,,303.0
T00482,U118,2020-03-05,Expense,Food,"2,273",UPI,Pune,Uber to office,,2273.0,,,2273.0
T14940,U148,2022-08-30,Expense,Savings,164,Card,Delhi,Gift,,164.0,,,164.0
T08465,U058,2022-09-06,Expense,Utilities,920,UPI,Mumbai,Gift,,920.0,,,920.0
T07314,U142,2022-02-04,Expense,Entertainment,"1,680",UPI,Hyderabad,Monthly rent via app,,1680.0,,,1680.0
T06521,U155,2019-10-08,Expense,Food,$754,UPI,Chennai,Course fee,$,754.0,,754.0,
T10745,U121,2020-11-17,Expense,Rent,415,Cash,Kolkata,Netflix subscription,,415.0,,,415.0
T06648,U047,2021-08-08,Expense,Food,,Card,Pune,Grocery shopping,,,,,
T11322,U141,2021-01-05,Expense,Food,217,UPI,Pune,Uber to office,,217.0,,,217.0
T12335,U185,2022-03-27,Expense,Food,"2,924",Bank Transfer,Delhi,Dinner at resto,,2924.0,,,2924.0
T02919,U138,2021-07-15,Expense,Food,181,Cash,Unknown,Paid electricity bill,,181.0,,,181.0
T14767,U183,2020-08-10,Expense,Food,288,Cash,Unknown,,,288.0,,,288.0
T04042,U145,2019-01-17,Expense,Utilities,"₹2,273",Cash,Pune,Dinner at resto,₹,2273.0,2273.0,,
T10507,U088,2019-01-16,Expense,Rent,91,Bank Transfer,Delhi,Doctor visit late,,91.0,,,91.0
T04996,U037,2020-01-03,Expense,Food,162,Bank Transfer,Jaipur,Netflix subscription,,162.0,,,162.0
T09134,U090,2019-03-18,Expense,Travel,967,Card,Mumbai,Monthly rent ,,967.0,,,967.0
T08481,U107,2020-03-05,Expense,Food,72,UPI,Hyderabad,BvrMmG5fwGua1,,72.0,,,72.0
T11430,U118,2022-05-06,Expense,Rent,101,Card,Mumbai,Grocery shopping ,,101.0,,,101.0
T07398,U072,2022-09-29,Expense,Rent,332,Bank Transfer,Ahmedabad,Paid electricity bill,,332.0,,,332.0
T12460,U129,2022-07-08,Expense,Food,146,Bank Transfer,Chennai,Gift via app,,146.0,,,146.0
T13172,U161,2022-09-10,Income,Salary,"55,491",Cash,Delhi,DZmP7ufqfP,,55491.0,,,55491.0
T01810,U131,2019-08-06,Income,Other Income,"44,533",Cash,Bengaluru,Netflix subscription,,44533.0,,,44533.0
T13520,U015,2021-07-02,Expense,Savings,"1,405",Cash,Chennai,,,1405.0,,,1405.0
T06318,U123,2022-07-22,Expense,Others,"1,675",Cash,Pune,Netflix subscription,,1675.0,,,1675.0
T09358,U059,2021-01-26,Expense,Food,589,Bank Transfer,Delhi,Grocery shopping,,589.0,,,589.0
T00205,U101,,Expense,Entertainment,205,Cash,Jaipur,Gift,,205.0,,,205.0
T12498,U165,2021-11-08,Income,Salary,"41,615",Card,Lucknow,Grocery shopping via app,,41615.0,,,41615.0
T11882,U100,2019-12-24,Income,Bonus,"68,970",Unknown,Bengaluru,Uber to office,,68970.0,,,68970.0
T14879,U103,2021-11-15,Expense,Food,176,Card,Kolkata,Grocery shopping,,176.0,,,176.0
T03510,U165,2019-03-22,Income,Other Income,"46,909",Card,Jaipur,Dinner at resto,,46909.0,,,46909.0
T01163,U056,2020-06-01,Expense,Travel,₹138,UPI,Hyderabad,Doctor visit cash,₹,138.0,138.0,,
T06775,U002,2020-05-17,Expense,Rent,133,Cash,Mumbai,Doctor visit via app,,133.0,,,133.0
T10922,U110,2022-06-05,Expense,Utilities,"1,240",Card,Jaipur,Paid electricity bill,,1240.0,,,1240.0
T09793,U126,2019-07-11,Expense,Education,84,Card,Lucknow,Doctor visit late,,84.0,,,84.0
T00087,U191,2020-10-23,Expense,Food,591,Cash,Delhi,Grocery shopping late,,591.0,,,591.0
T05966,U092,2019-10-12,Expense,Utilities,119,Card,Ahmedabad,Doctor visit,,119.0,,,119.0
T02208,U065,2019-12-18,Expense,Others,267,Cash,Mumbai,Salary,,267.0,,,267.0
T03047,U041,2022-11-26,Expense,Food,$605,Bank Transfer,Chennai,Salary,$,605.0,,605.0,
T07748,U174,2020-05-24,Expense,Food,572,Card,Chennai,Course fee late,,572.0,,,572.0
T04718,U102,2021-06-06,Expense,Rent,114,Cash,Hyderabad,Netflix subscription,,114.0,,,114.0
T05910,U030,2021-07-16,Expense,Entertainment,798,Cash,Ahmedabad,Uber to office,,798.0,,,798.0
T13022,U031,2021-07-04,Expense,Utilities,692,Bank Transfer,Chennai,Uber to office,,692.0,,,692.0
T13709,U114,2020-06-09,Expense,Entertainment,288,UPI,Bengaluru,MYGY2VnO,,288.0,,,288.0
T08557,U163,2020-10-02,Expense,Food,884,Card,Ahmedabad,Uber to office,,884.0,,,884.0
T03981,U175,,Expense,Entertainment,705,Card,Bengaluru,Doctor visit,,705.0,,,705.0
T14741,U039,2019-01-20,Expense,Utilities,"₹3,708",Cash,Chennai,NH7J3pgU3VTsrWSnG,₹,3708.0,3708.0,,
T14174,U187,2022-03-11,Expense,Health,503,Cash,Hyderabad,Course fee,,503.0,,,503.0
T09485,U083,2022-02-26,Expense,Food,705,Card,Mumbai,Monthly rent,,705.0,,,705.0
T07680,U025,2021-12-09,Expense,Rent,"1,013",Bank Transfer,Mumbai,Salary,,1013.0,,,1013.0
T08546,U097,2020-02-14,Expense,Travel,449,Cash,Kolkata,Course fee ,,449.0,,,449.0
T14279,U127,2020-03-27,Expense,Rent,"5,565",Bank Transfer,Bengaluru,,,5565.0,,,5565.0
T01000,U107,2022-01-12,Expense,Entertainment,342,Card,Bengaluru,Doctor visit,,342.0,,,342.0
T03173,U027,2019-08-18,Expense,Food,₹349,Cash,Lucknow,Paid electricity bill,₹,349.0,349.0,,
T09229,U021,2021-05-16,Expense,Entertainment,77,UPI,Kolkata,Salary,,77.0,,,77.0
T14488,U056,2021-05-27,Income,Other Income,"90,429",Bank Transfer,Delhi,Grocery shopping ,,90429.0,,,90429.0
T11019,U038,2021-07-27,Income,Salary,"87,663",Bank Transfer,Ahmedabad,,,87663.0,,,87663.0
T10995,U019,2020-05-11,Expense,Food,470,Bank Transfer,Delhi,Monthly rent,,470.0,,,470.0
T05185,U149,2020-07-04,Expense,Food,₹873,UPI,Bengaluru,JHNaUslaKn,₹,873.0,873.0,,
T10887,U176,2021-03-10,Expense,Others,168,Card,Bengaluru,DlLpTvKyyS,,168.0,,,168.0
T09529,U158,2020-02-09,Expense,Food,133,Cash,Lucknow,Paid electricity bill,,133.0,,,133.0
T00996,U034,2020-12-31,Expense,Savings,373,Bank Transfer,Bengaluru,Netflix subscription,,373.0,,,373.0
T08413,U091,2019-08-21,Expense,Utilities,,Card,Pune,Uber to office,,,,,
T02402,U170,2019-12-31,Expense,Savings,₹97,Card,Bengaluru,Monthly rent,₹,97.0,97.0,,
T14124,U015,2021-01-11,Expense,Utilities,156,UPI,Kolkata,,,156.0,,,156.0
T01045,U175,2019-04-28,Expense,Others,"1,828",Card,Lucknow,Course fee,,1828.0,,,1828.0
T03822,U175,2019-09-26,Expense,Others,316,UPI,Jaipur,Monthly rent,,316.0,,,316.0
T08442,U187,2020-07-20,Expense,Others,₹39,Bank Transfer,Pune,Monthly rent ,₹,39.0,39.0,,
T02008,U039,2021-09-01,Expense,Utilities,₹787,Bank Transfer,Delhi,Gift late,₹,787.0,787.0,,
T12328,U146,2022-11-08,Income,Salary,"₹69,692",Card,Ahmedabad,Uber to office,₹,69692.0,69692.0,,
T05289,U130,2019-10-25,Expense,Unknown,357,Bank Transfer,Chennai,sZBxKaNnjg9vDmB2n9J,,357.0,,,357.0
T10079,U056,2021-05-21,Expense,Food,226,Bank Transfer,Hyderabad,Monthly rent,,226.0,,,226.0
T13682,U105,2019-10-02,Expense,Utilities,154,Cash,Delhi,Course fee,,154.0,,,154.0
T04660,U168,2021-05-11,Expense,Utilities,"3,285",Bank Transfer,Lucknow,Salary,,3285.0,,,3285.0
T13742,U033,2021-09-14,Expense,Entertainment,700,Bank Transfer,Jaipur,Dinner at resto,,700.0,,,700.0
T03467,U058,2019-11-25,Expense,Rent,264,Card,Ahmedabad,Doctor visit ,,264.0,,,264.0
T10731,U176,2022-11-25,Expense,Food,"$1,474",UPI,Chennai,Grocery shopping,$,1474.0,,1474.0,
T07215,U025,2020-03-10,Expense,Utilities,116,Bank Transfer,Ahmedabad,Salary,,116.0,,,116.0
T13798,U074,2021-05-08,Expense,Travel,₹148,Bank Transfer,Bengaluru,Doctor visit,₹,148.0,148.0,,
T04482,U183,2021-04-12,Expense,Entertainment,233,Card,Mumbai,Gift late,,233.0,,,233.0
T07493,U044,2022-05-22,Expense,Travel,"1,286",Bank Transfer,Jaipur,Grocery shopping,,1286.0,,,1286.0
T13816,U160,2022-01-15,Expense,Utilities,78,UPI,Pune,Salary,,78.0,,,78.0
T04619,U011,2021-08-27,Expense,Education,₹77,Bank Transfer,Bengaluru,Dinner at resto,₹,77.0,77.0,,
T00592,U177,2020-11-22,Expense,Rent,48,UPI,Mumbai,Doctor visit,,48.0,,,48.0
T13985,U150,2019-01-25,Expense,Utilities,"₹3,843",Bank Transfer,Bengaluru,Doctor visit,₹,3843.0,3843.0,,
T02705,U089,2021-05-09,Expense,Rent,145,Card,Kolkata,Salary ,,145.0,,,145.0
T10395,U146,2021-04-06,Expense,Rent,₹41,Bank Transfer,Jaipur,Uber to office,₹,41.0,41.0,,
T02226,U021,2020-12-16,Income,Other Income,"57,953",UPI,Ahmedabad,Monthly rent late,,57953.0,,,57953.0
T10452,U022,2021-05-19,Expense,Rent,32,UPI,Pune,Paid electricity bill,,32.0,,,32.0
T12671,U021,2022-03-24,Expense,Others,908,Cash,Pune,Monthly rent,,908.0,,,908.0
T07871,U112,2022-09-28,Expense,Travel,₹797,Unknown,Ahmedabad,Dinner at resto late,₹,797.0,797.0,,
T12862,U112,2019-02-06,Expense,Savings,"1,583",Cash,Mumbai,Course fee ,,1583.0,,,1583.0
T05685,U039,2022-12-06,Expense,Travel,160,UPI,Bengaluru,Monthly rent,,160.0,,,160.0
T04692,U070,2022-11-14,Expense,Rent,360,Bank Transfer,Jaipur,Monthly rent cash,,360.0,,,360.0
T03105,U167,2019-05-11,Expense,Entertainment,781,Bank Transfer,Ahmedabad,Dinner at resto,,781.0,,,781.0
T13127,U105,2020-10-21,Expense,Food,"4,185",UPI,Chennai,Gift,,4185.0,,,4185.0
T06604,U086,2019-12-10,Expense,Travel,25,Card,Kolkata,Uber to office late,,25.0,,,25.0
T05983,U159,2022-04-20,Expense,Rent,891,UPI,Lucknow,Salary,,891.0,,,891.0
T11238,U011,2019-04-15,Expense,Entertainment,"1,076",Bank Transfer,Ahmedabad,Grocery shopping,,1076.0,,,1076.0
T12865,U066,2020-06-30,Income,Bonus,"33,424",Cash,Lucknow,Grocery shopping late,,33424.0,,,33424.0
T01651,U017,2022-12-23,Income,Other Income,"40,706",Cash,Kolkata,Uber to office cash,,40706.0,,,40706.0
T11404,U159,2020-04-11,Expense,Health,12,Cash,Ahmedabad,Netflix subscription,,12.0,,,12.0
T06057,U081,2022-01-10,Expense,Food,702,Cash,Chennai,KV6TvCcOK,,702.0,,,702.0
T14823,U164,2021-04-06,Expense,Rent,"1,680",Card,Pune,Gift,,1680.0,,,1680.0
T09467,U173,2021-03-23,Expense,Unknown,956,Cash,Lucknow,Dinner at resto,,956.0,,,956.0
T01817,U093,2020-10-16,Expense,Utilities,341,UPI,Ahmedabad,Salary,,341.0,,,341.0
T06899,U116,2020-05-31,Expense,Rent,658,Bank Transfer,Delhi,Grocery shopping ,,658.0,,,658.0
T02635,U192,2022-10-21,Expense,Food,"2,592",Unknown,Kolkata,Salary ,,2592.0,,,2592.0
T01328,U041,2019-05-21,Expense,Rent,45,Card,Mumbai,Gift via app,,45.0,,,45.0
T04736,U181,2020-04-29,Expense,Utilities,851,Cash,Lucknow,Paid electricity bill,,851.0,,,851.0
T01054,U031,2021-05-23,Expense,Health,309,Bank Transfer,Pune,Paid electricity bill,,309.0,,,309.0
T00044,U093,2022-05-18,Income,Other Income,"61,265",Unknown,Lucknow,Netflix subscription,,61265.0,,,61265.0
T00008,U155,2022-02-11,Expense,Food,₹710,Bank Transfer,Jaipur,,₹,710.0,710.0,,
T07907,U139,2019-10-17,Expense,Food,₹519,Bank Transfer,Jaipur,Course fee,₹,519.0,519.0,,
T05591,U090,2020-08-12,Expense,Travel,639,Bank Transfer,Ahmedabad,Uber to office,,639.0,,,639.0
T00472,U163,2019-06-04,Income,Bonus,"₹70,798",Bank Transfer,Kolkata,Grocery shopping,₹,70798.0,70798.0,,
T12710,U154,2020-04-27,Expense,Rent,86,Bank Transfer,Unknown,Uber to office,,86.0,,,86.0
T12466,U119,2019-05-20,Expense,Rent,128,Card,Kolkata,Uber to office,,128.0,,,128.0
T10430,U191,2021-07-22,Expense,Entertainment,"3,659",Card,Jaipur,lMJWnYcLYvKMg,,3659.0,,,3659.0
T02323,U075,2019-07-02,Income,Other Income,"65,065",UPI,Kolkata,Grocery shopping,,65065.0,,,65065.0
T08092,U042,2020-05-12,Income,Bonus,"67,687",Card,Kolkata,Dinner at resto,,67687.0,,,67687.0
T07644,U055,2019-10-09,Income,Salary,"$87,821",Bank Transfer,Chennai,Course fee,$,87821.0,,87821.0,
T11960,U103,2019-08-18,Expense,Food,174,Cash,Delhi,Uber to office,,174.0,,,174.0
T08847,U123,2019-11-28,Income,Bonus,"64,050",UPI,Bengaluru,Doctor visit,,64050.0,,,64050.0
T14997,U119,2021-11-27,Expense,Rent,₹53,UPI,Mumbai,Doctor visit cash,₹,53.0,53.0,,
T04405,U173,2019-06-11,Expense,Others,121,Bank Transfer,Kolkata,Monthly rent cash,,121.0,,,121.0
T00465,U172,2019-01-15,Expense,Rent,290,Card,Mumbai,Doctor visit,,290.0,,,290.0
T12095,U012,2021-11-28,Expense,Utilities,"2,910",UPI,Jaipur,Gift ,,2910.0,,,2910.0
T04564,U112,2022-10-25,Expense,Rent,"1,350",Card,Chennai,Doctor visit,,1350.0,,,1350.0
T01692,U133,2020-01-25,Expense,Food,"1,692",Cash,Mumbai,,,1692.0,,,1692.0
T02231,U191,2021-05-21,Expense,Food,,Card,Delhi,Grocery shopping,,,,,
T07580,U125,2022-09-23,Expense,Health,354,Cash,Kolkata,,,354.0,,,354.0
